code/fps,code/time_buffer_sampling,code/time_sampling,code/time_transfer,code/time_updating,code/tot_time_buffer_sampling,code/tot_time_sampling,code/tot_time_transfer,code/tot_time_updating,current_task,gradients/actor_grads_epoch_abs_entropy,gradients/actor_grads_epoch_entropy,gradients/actor_grads_normed1_std_mean,gradients/actor_grads_normed1_std_tot,gradients/actor_grads_normed1_var_mean,gradients/actor_grads_normed1_var_tot,gradients/actor_grads_normed2_std_mean,gradients/actor_grads_normed2_std_tot,gradients/actor_grads_normed2_var_mean,gradients/actor_grads_normed2_var_tot,gradients/actor_grads_std_mean,gradients/actor_grads_std_tot,gradients/actor_grads_var_mean,gradients/actor_grads_var_tot,gradients/critic_grads_epoch_abs_entropy,gradients/critic_grads_epoch_entropy,gradients/critic_grads_normed1_std_mean,gradients/critic_grads_normed1_std_tot,gradients/critic_grads_normed1_var_mean,gradients/critic_grads_normed1_var_tot,gradients/critic_grads_normed2_std_mean,gradients/critic_grads_normed2_std_tot,gradients/critic_grads_normed2_var_mean,gradients/critic_grads_normed2_var_tot,gradients/critic_grads_std_mean,gradients/critic_grads_std_tot,gradients/critic_grads_var_mean,gradients/critic_grads_var_tot,total_episodes,total_timesteps,total_updates,train/LogPi,train/Q1Vals,train/Q2Vals,train/actor_act_norm,train/actor_loss,train/actor_module_std,train/actor_reg,train/alpha,train/alpha_loss,train/critic_act_norm,train/critic_loss,train/critic_module_std,train/critic_reg,train/cumul_rew,train/episode_reward,train/eplenmean,train/eplenmeanV2,train/eprewmean,train/eprewmeanV2
37,0.0005116609573364258,0.3073970609241062,0.000527748441696167,0.026144510197639467,5.116609573364258,16.599441289901733,5.27748441696167,261.44510197639465,0,10.382892608642578,10.36514663696289,0.00021708015992771834,0.002359581645578146,5.524989774130518e-06,5.567625066760229e-06,0.0002410107699688524,0.002479837741702795,6.1368787100946065e-06,6.149595265014796e-06,6.235907494556159e-05,0.000641632650513202,4.108411246761534e-07,4.1169246856043173e-07,10.382890701293945,10.365521430969238,0.0001958298817044124,0.0016724716406315565,1.4520667264150688e-06,2.797161414491711e-06,0.00027537671849131584,0.00204734830185771,2.969894239868154e-06,4.1916355257853866e-06,0.005354338325560093,0.0398080013692379,0.0011227891081944108,0.0015846770256757736,54,10800,10000,-2.7228699,65.36255,65.34899,0.08579212002456188,-65.41418869018554,nan,nan,0.0513167923130095,-19.96419768333435,0.27020456925034525,0.06068594424519688,nan,nan,10302.634254703979,196.1427255406544,200.0,200.0,190.78952324074075,189.8900061
35,0.000559941828250885,0.397490904881404,0.0005271026849746704,0.02606379086971283,11.1988365650177,41.339054107666016,10.542053699493408,521.2758173942566,0,10.35448169708252,10.322196960449219,0.0003971434198319912,0.0023595893289893866,5.552916718443157e-06,5.5676614465483e-06,0.0004961942322552204,0.0032114738132804632,1.028095357469283e-05,1.0313563507224899e-05,0.0005883306148461998,0.003807799657806754,1.4453495168709196e-05,1.449933824915206e-05,10.354473114013672,10.322349548339844,0.0001769014197634533,0.0016699753468856215,1.0907571095231106e-06,2.7888177100976463e-06,0.000251536926953122,0.0019487937679514289,2.149483634639182e-06,3.7977970350766554e-06,0.009411385282874107,0.07291513681411743,0.003009107895195484,0.0053166174329817295,104,20800,20000,2.0466566,77.90378,77.90363,0.13529124192893505,-77.85390419006347,nan,nan,0.0032734450313728304,-11.174490633010864,0.2657659804821014,0.061417029071599245,nan,nan,19599.153749273,161.78148092129555,200.0,200.0,188.33286728000002,185.1627745
34,0.0005769299268722534,0.4308039259600949,0.0005259351412455241,0.026056968681017558,17.307897806167603,66.34380459785461,15.778054237365723,781.7090604305267,0,9.995272636413574,10.018091201782227,0.0004764244658872485,0.0023595893289893866,5.513252290256787e-06,5.5676614465483e-06,0.0006243341485969722,0.0033547894563525915,1.1205199371033814e-05,1.1254612218181137e-05,0.0010543280513957143,0.005665312986820936,3.195485260221176e-05,3.209577334928326e-05,9.995275497436523,10.017724990844727,0.00011681814794428647,0.0016695045633241534,6.477645797531295e-07,2.7872454211319564e-06,0.00013791932724416256,0.0017248103395104408,8.316614525938348e-07,2.9749705845460994e-06,0.014991226606070995,0.18747936189174652,0.009825864806771278,0.035148512572050095,154,30800,30000,4.0791607,84.94824,84.94077,0.11697475966066122,-84.84102138519287,nan,nan,0.005768897172529251,0.40813284545205536,0.26247254982590673,0.18367990862578154,nan,nan,28928.36651281467,198.39925985754115,200.0,200.0,186.25732256999996,192.4429629
34,0.0005896724402904511,0.448871935115141,0.0005283061444759368,0.026112104398012162,23.586897611618042,91.56987476348877,21.132245779037476,1044.4841759204865,0,9.986645698547363,10.293710708618164,0.00046405033208429813,0.002359591191634536,5.444398084364366e-06,5.567670086747967e-06,0.0006082433392293751,0.003330439794808626,1.0953068340313621e-05,1.1091829946963117e-05,0.00139308359939605,0.00762783782556653,5.745601447415538e-05,5.818391218781471e-05,9.986611366271973,10.293468475341797,0.0001258339179912582,0.0016727749025449157,7.024279966572067e-07,2.7981757284578634e-06,0.00014111232303548604,0.001713623758405447,8.660674097882293e-07,2.936506461992394e-06,0.021537410095334053,0.26154354214668274,0.020174778997898102,0.06840502470731735,204,40800,40000,4.039376,89.81537,89.81417,0.10516209416091442,-89.76535820007324,nan,nan,0.007361184451729059,0.19368157769786193,0.2603934775292873,0.12380246840417385,nan,nan,38306.89348969394,198.91229589200088,200.0,200.0,187.07739739999997,193.0074315
34,0.0005942336034774781,0.4604992237616712,0.0005270352840423585,0.026104947195053102,29.7116801738739,116.96680283546448,26.35176420211792,1305.247359752655,0,10.184730529785156,10.323034286499023,0.000476635032100603,0.0023595888633280993,5.513510586752091e-06,5.567660082306247e-06,0.000685307546518743,0.0032700395677238703,1.0627582923916634e-05,1.0693158401409164e-05,0.0016050725243985653,0.007658824324607849,5.829787551192567e-05,5.865759158041328e-05,10.184745788574219,10.323013305664062,0.00022925630037207156,0.0016725462628528476,1.7683149735603365e-06,2.797411070787348e-06,0.0004972564638592303,0.0029665494803339243,7.908305633463897e-06,8.800415344012436e-06,0.025973737239837646,0.15495498478412628,0.0215770173817873,0.024011045694351196,254,50800,50000,4.0862412,92.75439,92.760956,0.09914739694446326,-92.73143402099609,nan,nan,0.00598933087894693,0.44167159692558927,0.25986984491348264,0.12201884850859641,nan,nan,47640.92052623964,191.12462331205603,200.0,200.0,187.12554017999994,189.82945719999998
34,0.0005895220319430033,0.4683167001134471,0.0005244917432467143,0.026060194194316863,35.3713219165802,142.36827683448792,31.469504594802856,1563.6116516590118,0,10.293180465698242,10.241623878479004,0.0004869046970270574,0.002359590260311961,5.515692464541644e-06,5.567665994021809e-06,0.0007152514881454408,0.0033684673253446817,1.1289359463262372e-05,1.13465721369721e-05,0.0014813217567279935,0.006976265925914049,4.84228839923162e-05,4.866828385274857e-05,10.29317855834961,10.242182731628418,0.00019235942454542965,0.001673073973506689,1.3222409052104922e-06,2.799176400003489e-06,0.00034350043279118836,0.0022497151512652636,3.850500434054993e-06,5.0612184168130625e-06,0.028726186603307724,0.18813873827457428,0.026928897947072983,0.035396184772253036,304,60800,60000,3.8854816,93.78842,93.79879,0.09058361820876598,-93.7397705078125,nan,nan,0.005071751123759896,-0.6054554252012168,0.2593542213737965,0.21091617327183484,nan,nan,56739.86401578713,139.92865574636446,200.0,200.0,184.32970525000002,184.3751054
34,0.0005876550776617868,0.47573719590397207,0.000522508784702846,0.025983114753450665,41.13585543632507,168.4109673500061,36.57561492919922,1818.8180327415466,0,10.142228126525879,10.149894714355469,0.0004924628301523626,0.002359579550102353,5.325613983586663e-06,5.567615971813211e-06,0.0006574805011041462,0.0030721083749085665,9.189840966428164e-06,9.43784925766522e-06,0.002089492045342922,0.009763249196112156,9.281615348299965e-05,9.532104013487697e-05,10.142187118530273,10.148524284362793,0.0002817677741404623,0.0016741093713790178,2.609086777738412e-06,2.802642029564595e-06,0.00039437165833078325,0.002265405608341098,4.972439455741551e-06,5.132062597112963e-06,0.036265432834625244,0.20832107961177826,0.04204786941409111,0.04339767247438431,354,70800,70000,4.0625477,94.203224,94.19836,0.09273779451847076,-94.18533264160156,nan,nan,0.005356065058149398,0.32751051788101904,0.2592076736688614,0.1835945887863636,nan,nan,65863.85726448958,163.02904455124107,200.0,200.0,182.22936732999997,191.2265294
34,0.000588941165804863,0.48053510177253494,0.0005214825689792633,0.02597066153883934,47.11529326438904,194.13618111610413,41.718605518341064,2077.652923107147,0,10.297101974487305,9.963054656982422,0.0004998290678486228,0.002359591657295823,5.504632554220734e-06,5.567672815232072e-06,0.000893379794433713,0.004283467773348093,1.8186006855103187e-05,1.834809700085316e-05,0.003318543778732419,0.015911346301436424,0.00025093439035117626,0.00025317096151411533,10.297101974487305,9.965904235839844,0.00023030622105579823,0.0016732460353523493,1.7803245100367349e-06,2.799752337523387e-06,0.00044121587416157126,0.0026090904138982296,6.069792561902432e-06,6.8073532020207494e-06,0.04979514330625534,0.29445910453796387,0.07731177657842636,0.08670616894960403,404,80800,80000,4.1615434,95.60442,95.61632,0.08924473229795694,-95.60177097320556,nan,nan,0.005938582667149603,0.8280518839741126,0.26031910985708234,0.28100581087172033,nan,nan,74883.74685152563,169.92750205477,200.0,200.0,181.43882837,186.1278529
34,0.0005895303832160103,0.48526511896024194,0.0005206243515014649,0.025942292862468297,53.05773448944092,220.31036400794983,46.856191635131836,2334.8063576221466,0,10.287216186523438,10.205080032348633,0.0005223488551564515,0.0023595879320055246,5.51372568224906e-06,5.567655534832738e-06,0.0009067719802260399,0.0039028979372233152,1.519226952950703e-05,1.5232612895488273e-05,0.004270025063306093,0.01837890036404133,0.000336889352183789,0.00033778397482819855,10.287220001220703,10.207574844360352,0.00022850011009722948,0.001673456048592925,1.7500758531241445e-06,2.800455149554182e-06,0.00042832118924707174,0.002685598796233535,6.397221568477107e-06,7.212440777948359e-06,0.07674264162778854,0.4811808168888092,0.2053646594285965,0.23153497278690338,454,90800,90000,4.1204305,97.117035,97.111305,0.08844183538109064,-97.11520015716553,nan,nan,0.007187529169023037,0.594232703007292,0.26129491835832597,0.40379066839814187,nan,nan,85477.11834991301,300.62738276205744,200.0,200.0,196.13261086000003,257.990024
34,0.0005893530750274658,0.49036218675356064,0.0005198438501358032,0.025937426156997682,58.93530750274658,247.14254212379456,51.98438501358032,2593.742615699768,0,10.287412643432617,10.21811294555664,0.0005505657754838467,0.002359590958803892,5.512712505151285e-06,5.567669632000616e-06,0.0010502944933250546,0.004902795888483524,2.3977674572961405e-05,2.4037406546995044e-05,0.008158973418176174,0.03808625414967537,0.0014469579327851534,0.0014505626168102026,10.287408828735352,10.219465255737305,0.00024752947501838207,0.0016738681588321924,1.991219505725894e-06,2.801834625643096e-06,0.0006616017199121416,0.003952756058424711,1.5095785784069449e-05,1.5624282241333276e-05,0.23150408267974854,1.3831270933151245,1.8483308553695679,1.9130403995513916,504,100800,100000,4.004989,100.297295,100.29643,0.08891394600272179,-100.33384616851806,nan,nan,0.01572004080750048,0.020848353476030753,0.26267469331622123,1.0175986796617509,nan,nan,94539.35499671631,181.61711783460146,200.0,200.0,196.55608142999998,194.1122588
